the,4364
and,3040
i,2842
of,2757
to,2172
my,1773
a,1441
in,1184
that,1029
was,1022
me,864
with,713
but,690
had,686
you,641
he,606
which,565
it,561
as,536
his,533
not,529
for,522
by,487
on,471
this,448
from,400
be,376
her,372
have,370
is,333
at,332
when,329
were,308
your,261
or,254
she,254
him,221
all,217
an,214
if,213
so,210
they,208
one,203
will,201
could,197
are,195
been,190
their,184
we,183
would,183
no,182
who,177
more,165
these,156
now,155
should,155
yet,152
some,148
before,148
myself,135
do,133
what,132
man,131
our,130
its,129
upon,128
them,127
am,126
only,125
into,124
any,121
did,119
life,115
may,114
father,113
than,112
every,109
then,109
first,108
might,108
shall,107
own,107
eyes,104
can,103
said,102
time,98
how,98
even,96
being,96
towards,94
saw,94
such,92
those,92
most,91
found,90
other,89
project,87
night,87
elizabeth,86
mind,85
again,83
whom,81
there,80
day,80
where,80
ever,79
felt,79
work,78
after,78
death,76
heart,76
feelings,76
very,76
must,74
thought,74
up,73
dear,72
soon,71
many,70
made,70
friend,70
while,69
also,68
still,68
passed,67
during,67
never,66
has,65
miserable,65
same,64
us,64
thus,64
heard,62
few,62
became,61
about,61
like,61
sometimes,60
place,60
love,59
little,58
human,58
over,57
appeared,57
indeed,56
clerval,56
gutenbergtm,56
country,55
often,55
misery,54
friends,54
justine,54
see,53
nature,53
although,53
days,53
away,52
several,52
until,52
return,52
old,52
words,52
among,51
hope,51
cottage,51
feel,50
cannot,50
whose,50
great,50
know,50
felix,50
through,49
happiness,49
despair,49
chapter,48
long,47
voice,46
another,46
happy,46
sun,45
world,45
years,45
alone,45
much,44
men,44
poor,44
scene,44
horror,44
part,43
well,43
creature,42
new,42
came,42
light,41
joy,41
almost,40
fear,40
affection,40
out,40
ice,40
works,40
far,39
power,39
months,39
nothing,39
make,39
without,38
near,38
thoughts,38
come,38
two,38
countenance,38
entered,38
hands,38
good,37
possessed,37
himself,37
therefore,37
morning,37
house,37
mountains,37
moment,37
x,36
soul,36
seemed,36
earth,36
pleasure,36
took,36
geneva,36
journey,36
here,35
hours,35
nor,35
why,35
within,35
cause,35
left,35
last,34
discovered,34
child,34
down,34
gentle,34
kind,34
spirit,34
around,34
letter,33
already,33
become,33
sea,33
taken,33
however,33
lost,33
rest,33
knowledge,33
believe,33
continued,33
idea,33
whole,32
resolved,32
once,32
strange,32
remained,32
tale,32
knew,32
peace,32
gave,32
under,31
cold,31
read,31
spirits,31
manner,31
tears,31
returned,31
sensations,31
nearly,31
beheld,31
existence,31
family,31
mother,31
form,31
room,31
monster,31
frankenstein,30
delight,30
present,30
too,30
young,30
appearance,30
companion,30
full,30
fiend,30
terms,29
gutenberg,29
arrived,29
think,29
loved,29
change,29
state,29
looked,29
native,28
began,28
science,28
placed,28
oh,28
desire,28
girl,28
fellow,28
lay,28
brought,28
grief,28
let,28
endeavoured,28
yourself,28
each,28
lake,28
beautiful,28
free,28
sister,27
feeling,27
wind,27
beauty,27
thousand,27
mine,27
various,27
since,27
greatest,27
others,27
kindness,27
replied,27
air,27
length,27
forth,27
food,27
hardly,27
electronic,27
quickly,26
town,26
perceived,26
rather,26
beloved,26
suddenly,26
ground,26
dark,26
seek,26
concerning,26
called,26
expressed,26
creatures,26
hand,26
means,26
lovely,26
victor,26
fire,26
wood,26
agony,26
murderer,26
sight,25
cousin,25
greater,25
spent,25
having,25
sat,25
live,25
died,25
desired,25
head,25
henry,25
william,25
rage,25
safie,25
give,24
turned,24
hour,24
occupied,24
fixed,24
degree,24
end,24
wretched,24
spoke,24
die,24
filled,24
natural,24
always,24
wish,24
wretch,24
anguish,24
evil,23
imagination,23
lived,23
body,23
endured,23
hopes,23
appear,23
find,23
say,23
destroyed,23
sweet,23
home,23
door,23
longer,23
m,23
promise,22
itself,22
leave,22
remain,22
quitted,22
care,22
take,22
attention,22
destruction,22
beings,22
followed,22
sound,22
dead,22
destroy,22
enemy,22
unable,22
revenge,22
cottagers,22
agatha,22
foundation,22
set,21
england,21
heaven,21
remember,21
fathers,21
sleep,21
answer,21
perhaps,21
brother,21
object,21
true,21
person,21
youth,21
wonder,21
observed,21
enter,21
stranger,21
suffered,21
future,21
received,21
account,21
formed,21
against,21
moon,21
vengeance,21
murder,21
use,20
language,20
hear,20
calm,20
sufficient,20
creation,20
acquainted,20
path,20
between,20
look,20
way,20
went,20
seen,20
god,20
wished,20
deeply,20
drew,20
face,20
entirely,20
different,20
woman,20
alas,20
visit,20
allowed,20
trees,20
murdered,20
spot,20
task,19
just,19
history,19
study,19
purpose,19
blood,19
easily,19
none,19
sympathy,19
high,19
progress,19
melancholy,19
health,19
manners,19
unhappy,19
innocent,19
children,19
steps,19
learned,19
go,19
covered,19
exclaimed,19
creator,19
sank,19
dared,19
pain,19
approached,19
land,18
discovery,18
eye,18
dream,18
courage,18
necessary,18
engaged,18
because,18
continually,18
determined,18
surrounded,18
small,18
deep,18
sought,18
conversation,18
memory,18
course,18
rendered,18
events,18
endure,18
fell,18
given,18
son,18
proceeded,18
opened,18
subject,18
departure,18
dearest,18
innocence,18
thy,18
agreement,18
understand,17
discover,17
visited,17
vessel,17
wonderful,17
bound,17
consolation,17
fate,17
half,17
something,17
letters,17
support,17
moments,17
does,17
across,17
dæmon,17
led,17
lips,17
passion,17
retired,17
misfortunes,17
reflect,17
laws,17
ill,17
afterwards,17
pursue,17
quit,17
black,17
short,17
labours,17
boat,16
reflections,16
names,16
period,16
pass,16
overcome,16
union,16
name,16
instantly,16
pursuit,16
restored,16
asked,16
seized,16
scenes,16
united,16
rose,16
victim,16
states,16
misfortune,16
mountain,16
heavens,16
ingolstadt,16
extreme,16
information,16
darkness,16
crime,16
sounds,16
walked,16
wept,16
bitter,16
water,16
license,15
produced,15
put,15
snow,15
voyage,15
early,15
excellent,15
solitude,15
marriage,15
silent,15
back,15
distance,15
speak,15
expression,15
powers,15
public,15
unfortunate,15
whether,15
shore,15
philosophy,15
departed,15
sorrow,15
smiles,15
view,15
awoke,15
strength,15
close,15
rain,15
right,15
reflected,15
cried,15
remorse,15
horrible,15
society,15
donations,15
curiosity,14
agitation,14
point,14
allow,14
thirst,14
admiration,14
word,14
herself,14
former,14
describe,14
open,14
recovered,14
sufferings,14
people,14
frame,14
except,14
amiable,14
tried,14
paused,14
told,14
presently,14
sky,14
circumstances,14
daughter,14
wretchedness,14
bed,14
benevolent,14
tranquillity,14
bestow,14
charge,14
presence,14
capable,14
silence,14
ideas,14
forward,14
created,14
literary,14
hatred,14
wandered,14
past,14
waves,14
moved,14
thou,14
comply,14
hovel,14
understood,14
x7,13
undertaking,13
north,13
vain,13
commence,13
secret,13
favourite,13
ardour,13
prospect,13
ocean,13
devoted,13
latter,13
meet,13
call,13
city,13
believed,13
story,13
feet,13
bestowed,13
interest,13
winter,13
committed,13
besides,13
dare,13
advanced,13
scarcely,13
gone,13
addressed,13
feared,13
pursued,13
promised,13
instant,13
watching,13
reflection,13
ought,13
above,13
truth,13
next,13
frightful,13
labour,13
behold,13
presented,13
enjoyed,13
directed,13
threw,13
less,13
along,13
gained,13
surprised,13
arabian,13
remembered,13
ernest,13
reason,13
magistrate,13
prison,13
crimes,13
mighty,13
employed,13
protectors,13
mr,13
copyright,13
archive,13
copy,12
modern,12
de,12
success,12
hitherto,12
expected,12
danger,12
river,12
increased,12
want,12
branches,12
pleasant,12
certainly,12
endeavour,12
wild,12
books,12
age,12
greatly,12
sense,12
enough,12
best,12
paid,12
consent,12
remains,12
spring,12
sensation,12
themselves,12
round,12
sledge,12
excited,12
shut,12
satisfied,12
limbs,12
fatigue,12
degrees,12
off,12
fled,12
better,12
divine,12
doubt,12
event,12
destiny,12
listen,12
least,12
justice,12
fair,12
turn,12
village,12
occupations,12
evening,12
passions,12
obliged,12
studies,12
arrive,12
urged,12
companions,12
dreams,12
listened,12
conceived,12
plan,12
surely,12
objects,12
cheerful,12
torture,12
mont,12
cast,12
virtue,12
access,12
woods,12
clouds,12
hunger,12
abhorred,12
dreadful,12
kirwin,12
eternal,11
mankind,11
possible,11
enthusiasm,11
demand,11
three,11
ceased,11
lady,11
money,11
honour,11
noble,11
considered,11
picture,11
warmth,11
experienced,11
assured,11
stars,11
accordingly,11
vast,11
follow,11
fresh,11
deprived,11
duty,11
gloom,11
fancy,11
broken,11
compassion,11
pity,11
utterly,11
suffer,11
things,11
duties,11
related,11
mean,11
rapidly,11
wife,11
parents,11
clear,11
blue,11
species,11
hills,11
permission,11
following,11
learn,11
gazed,11
behind,11
utter,11
longed,11
trembled,11
difficulty,11
guilty,11
thing,11
beneath,11
approach,11
hideous,11
tell,11
inhabitants,11
times,11
weep,11
waters,11
condemned,11
carried,11
associated,11
provided,11
paragraph,11
ebook,10
x0,10
enterprise,10
breeze,10
margaret,10
render,10
ardent,10
obtain,10
sailors,10
accustomed,10
farewell,10
bitterly,10
reality,10
gentleness,10
circumstance,10
considerable,10
turk,10
ignorant,10
conceive,10
safety,10
ancient,10
write,10
receive,10
apparently,10
ardently,10
figure,10
sides,10
situation,10
distant,10
supposed,10
afford,10
act,10
ask,10
repose,10
burning,10
agree,10
aid,10
express,10
evidence,10
storm,10
poverty,10
procure,10
both,10
five,10
hard,10
known,10
garden,10
stood,10
shone,10
changed,10
gloomy,10
sad,10
instead,10
returning,10
terrible,10
occasion,10
explanation,10
fever,10
persuade,10
desert,10
forget,10
white,10
solitary,10
really,10
residence,10
marked,10
including,10
attempt,10
remembrance,10
collected,10
caused,10
leaves,10
fall,10
rushed,10
corpse,10
hell,10
court,10
recollection,10
superior,10
pressed,10
switzerland,10
devil,10
guilt,10
trial,10
rise,10
terror,10
forms,10
fears,10
thee,10
cursed,10
blind,10
paris,10
trademark,10
refund,10
anyone,9
english,9
accompanied,9
passage,9
uncle,9
imagined,9
fortune,9
bent,9
consider,9
depart,9
done,9
month,9
able,9
need,9
useless,9
together,9
weather,9
season,9
fearful,9
smile,9
warm,9
witnesses,9
happened,9
possession,9
alive,9
surprise,9
attempted,9
attended,9
madness,9
illness,9
restore,9
violence,9
fallen,9
enjoy,9
case,9
partly,9
distinguished,9
younger,9
endeavouring,9
hastened,9
provide,9
meantime,9
hoped,9
arms,9
enjoyment,9
distributing,9
living,9
looking,9
eagerly,9
nurse,9
looks,9
contemplated,9
lives,9
general,9
dwelling,9
thrown,9
ruin,9
disappeared,9
slight,9
immediate,9
whilst,9
countenances,9
met,9
apartment,9
krempe,9
beginning,9
waldman,9
performed,9
escape,9
animal,9
relate,9
unless,9
effect,9
forced,9
lifeless,9
grasp,9
claim,9
fields,9
convinced,9
window,9
excess,9
bosom,9
cloud,9
aunt,9
relieve,9
neck,9
trace,9
move,9
taking,9
valley,9
hid,9
rock,9
hate,9
curse,9
uttered,9
struck,9
arose,9
lacey,9
sunk,9
create,9
miseries,9
fee,9
character,8
london,8
year,8
worked,8
resolution,8
proceed,8
deck,8
ambition,8
lose,8
ship,8
question,8
gratitude,8
walton,8
absence,8
execution,8
magnificent,8
wide,8
finding,8
master,8
secure,8
lover,8
conduct,8
astonishing,8
otherwise,8
impossible,8
going,8
continue,8
summer,8
sake,8
papers,8
stretched,8
large,8
loose,8
side,8
condition,8
cabin,8
teeth,8
guest,8
doubtless,8
judge,8
watch,8
notice,8
improved,8
appears,8
detail,8
failed,8
burst,8
strongly,8
quick,8
determination,8
direct,8
prepare,8
thank,8
ears,8
birth,8
retreat,8
ten,8
hold,8
exertion,8
procured,8
straw,8
virtues,8
single,8
beyond,8
week,8
angel,8
hair,8
shed,8
nearer,8
delighted,8
violent,8
confess,8
neither,8
perfectly,8
amidst,8
doing,8
agrippa,8
fatal,8
regard,8
search,8
thunder,8
sudden,8
blasted,8
anything,8
anxiety,8
exhibited,8
familiar,8
bitterness,8
tear,8
descended,8
pleased,8
professor,8
instruments,8
apply,8
impressed,8
succeeded,8
summit,8
prepared,8
passing,8
disturbed,8
vice,8
affections,8
complete,8
emotions,8
slept,8
held,8
refuge,8
inhabited,8
minutes,8
seeing,8
sincerely,8
servant,8
arrival,8
senses,8
confirmed,8
lively,8
instrument,8
delay,8
daily,8
additional,8
waited,8
blanc,8
deformity,8
rising,8
cease,8
winds,8
speech,8
dry,8
shadow,8
criminal,8
refuse,8
join,8
obscure,8
banks,8
solemn,8
desolate,8
either,8
hasten,8
gain,8
help,8
copies,8
inhabit,8
domain,8
date,7
play,7
cheeks,7
persuaded,7
features,7
wondrous,7
benefit,7
neglected,7
regret,7
bore,7
disappointment,7
commenced,7
hired,7
glory,7
wealth,7
firm,7
required,7
favourable,7
fly,7
walking,7
remaining,7
ah,7
fail,7
save,7
affectionate,7
step,7
satisfy,7
plans,7
ran,7
added,7
intense,7
fortunate,7
ago,7
suppose,7
toils,7
immense,7
expect,7
reached,7
speedily,7
content,7
endeavours,7
closed,7
thick,7
oclock,7
dogs,7
shape,7
stature,7
busy,7
animation,7
quantity,7
showed,7
slow,7
benevolence,7
weight,7
keep,7
aspect,7
animated,7
art,7
arguments,7
minute,7
overcame,7
tranquil,7
friendship,7
expressive,7
fit,7
perceive,7
wishes,7
console,7
strong,7
fulfilled,7
raised,7
unknown,7
saved,7
plain,7
chamber,7
sorrows,7
elapsed,7
immediately,7
attached,7
draw,7
distinct,7
application,7
sublime,7
peaceful,7
real,7
bright,7
confined,7
described,7
discoveries,7
sir,7
beside,7
obtained,7
hanging,7
taught,7
university,7
malignity,7
extinguished,7
perform,7
convey,7
mentioned,7
connected,7
unlike,7
mild,7
certain,7
turning,7
laboratory,7
occupation,7
written,7
simple,7
lead,7
materials,7
speed,7
toil,7
tremendous,7
oppressed,7
agitated,7
finished,7
escaped,7
mortal,7
hurried,7
dread,7
opposite,7
serene,7
permitted,7
moritz,7
induced,7
gay,7
troubled,7
accused,7
harsh,7
peasants,7
welcome,7
hide,7
conjectured,7
enemies,7
snowy,7
terrific,7
precipices,7
crept,7
sorrowful,7
indignation,7
dispositions,7
hellish,7
mad,7
prove,7
extinguish,7
sentence,7
malice,7
bare,7
sink,7
begone,7
heat,7
roused,7
effects,7
experience,7
answered,7
swear,7
request,7
portion,7
rhine,7
threat,7
fulfil,7
ebooks,7
section,7
author,6
regarded,6
walk,6
streets,6
northern,6
travelled,6
regions,6
gives,6
desolation,6
visible,6
horizon,6
trust,6
preceding,6
seas,6
education,6
fond,6
nights,6
second,6
entreated,6
raise,6
sustain,6
motion,6
dress,6
motionless,6
exercise,6
weeks,6
owner,6
intend,6
succeed,6
medium,6
company,6
conviction,6
humanity,6
board,6
assist,6
disposition,6
generous,6
conception,6
trembling,6
alarmed,6
traversed,6
bear,6
opportunity,6
xth,6
incidents,6
record,6
triumph,6
bless,6
august,6
accident,6
direction,6
attracted,6
low,6
rapid,6
miles,6
perish,6
perceiving,6
astonishment,6
hearing,6
fainted,6
signs,6
removed,6
interesting,6
generally,6
questions,6
multitude,6
gradually,6
begin,6
constant,6
communicated,6
favour,6
race,6
accents,6
slave,6
lot,6
everything,6
music,6
mistaken,6
embraced,6
merchant,6
beaufort,6
pride,6
credit,6
abode,6
employment,6
grew,6
conducted,6
soft,6
italy,6
infant,6
train,6
liberty,6
property,6
rude,6
pretty,6
majestic,6
temper,6
avoid,6
boy,6
arise,6
genius,6
facts,6
inn,6
cornelius,6
penetrate,6
philosophers,6
entering,6
attend,6
stream,6
vanished,6
foundations,6
effort,6
joined,6
expectation,6
accompany,6
late,6
brothers,6
faces,6
spend,6
professors,6
intended,6
guide,6
produce,6
merely,6
particularly,6
chemical,6
lessons,6
irksome,6
horrors,6
fine,6
cheek,6
nay,6
arranging,6
bounds,6
pale,6
grave,6
tremble,6
renewed,6
absent,6
preserve,6
disturb,6
doomed,6
amusement,6
started,6
wet,6
weighed,6
knows,6
seldom,6
aloud,6
loud,6
alteration,6
placid,6
lower,6
dissipate,6
conscience,6
altered,6
entreat,6
used,6
declined,6
design,6
field,6
hated,6
intercourse,6
ecstasy,6
notwithstanding,6
rested,6
prevent,6
examined,6
hung,6
elevated,6
south,6
delirium,6
below,6
earnestly,6
exist,6
proved,6
deadly,6
mockery,6
qualities,6
confessed,6
borne,6
judges,6
violently,6
chief,6
blessed,6
survive,6
comfort,6
woe,6
interrupted,6
base,6
lest,6
wickedness,6
abhorrence,6
utmost,6
injustice,6
destroyer,6
played,6
glorious,6
chance,6
wound,6
arm,6
increase,6
neighbourhood,6
harmless,6
distinguish,6
berries,6
chosen,6
french,6
writing,6
concealed,6
leghorn,6
force,6
fury,6
exhausted,6
haunted,6
fiendish,6
september,6
agreed,6
mark,6
creating,6
landed,6
prey,6
distribute,6
distribution,6
web,6
tax,6
volunteers,6
x4,5
x3,5
st,5
commencement,5
assure,5
fills,5
seat,5
frost,5
perpetual,5
banished,5
wonders,5
celestial,5
foot,5
false,5
reach,5
composed,5
dying,5
visions,5
paradise,5
common,5
physical,5
captain,5
fortitude,5
agreeable,5
difference,5
archangel,5
fortnight,5
sail,5
collecting,5
severe,5
necessity,5
languages,5
beat,5
phrase,5
usual,5
respect,5
peculiarly,5
sum,5
consented,5
destined,5
remainder,5
delayed,5
permit,5
mist,5
attachment,5
dangerous,5
dearer,5
tenderly,5
dangers,5
shores,5
accidents,5
encounter,5
somewhat,5
anxious,5
gigantic,5
guided,5
apparition,5
broke,5
someone,5
island,5
whither,5
suffering,5
understanding,5
lighted,5
tormented,5
assumed,5
yes,5
drawing,5
strangers,5
inquiries,5
inquired,5
certainty,5
midnight,5
eagerness,5
weak,5
interested,5
unparalleled,5
eloquence,5
frequently,5
warmed,5
mans,5
fingers,5
share,5
touched,5
afforded,5
overwhelmed,5
causes,5
relation,5
occurrences,5
series,5
renew,5
leisure,5
dwell,5
formerly,5
rank,5
worthy,5
conceal,5
situated,5
welcomed,5
sickness,5
knelt,5
coffin,5
worth,5
yield,5
previous,5
france,5
rambles,5
active,5
making,5
cottages,5
number,5
gathered,5
explained,5
powerful,5
result,5
protect,5
contrast,5
league,5
crowd,5
childhood,5
law,5
secrets,5
glance,5
exquisite,5
joys,5
narration,5
book,5
pains,5
contented,5
impulse,5
studied,5
deeper,5
authors,5
jura,5
tree,5
shattered,5
consideration,5
completion,5
sickened,5
meeting,5
ties,5
mutual,5
domestic,5
desires,5
contempt,5
lecture,5
chemistry,5
chiefly,5
ascend,5
possess,5
subjects,5
applied,5
continual,5
improvement,5
incident,5
stay,5
endued,5
revolved,5
observe,5
reserved,5
painful,5
source,5
supported,5
filthy,5
loathing,5
conclusion,5
proof,5
loathsome,5
swallowed,5
taste,5
spared,5
nervous,5
sustained,5
horrid,5
disgust,5
clothes,5
listening,5
gates,5
poured,5
road,5
glad,5
equal,5
dreaded,5
darted,5
breakfast,5
struggled,5
extent,5
action,5
exertions,5
probably,5
darling,5
autumn,5
cares,5
please,5
sympathised,5
environs,5
flowers,5
truly,5
news,5
grass,5
conveyed,5
hastily,5
deed,5
minds,5
receiving,5
summits,5
drops,5
alps,5
shuddered,5
servants,5
requires,5
appalling,5
confused,5
mournful,5
guiltless,5
safe,5
torn,5
dressed,5
perfect,5
tortures,5
tore,5
lie,5
threatened,5
boundary,5
ye,5
fill,5
pause,5
freely,5
mischief,5
intentions,5
talked,5
sent,5
chamounix,5
higher,5
avalanche,5
glacier,5
scattered,5
cut,5
leaning,5
rivers,5
apparent,5
seize,5
abhor,5
detested,5
hut,5
motives,5
descend,5
heavy,5
forest,5
innumerable,5
rang,5
birds,5
mode,5
setting,5
milk,5
windows,5
habitation,5
treatment,5
occur,5
pronounced,5
despondency,5
enabled,5
pile,5
viewed,5
sights,5
kissed,5
occurred,5
green,5
groans,5
dungeon,5
deliverer,5
reward,5
female,5
exile,5
hateful,5
image,5
soothed,5
driven,5
chair,5
everlasting,5
using,5
anger,5
blast,5
insurmountable,5
obtaining,5
islands,5
lakes,5
scotland,5
oxford,5
feverish,5
beach,5
distributed,5
deserts,5
weddingnight,5
adversary,5
displaying,5
hardships,5
compliance,5
xe1,5
posted,5
replacement,5
limited,5
mary,4
wollstonecraft,4
godwin,4
shelley,4
included,4
online,4
further,4
x1,4
x2,4
mrs,4
saville,4
disaster,4
yesterday,4
confidence,4
advancing,4
try,4
pole,4
region,4
wafted,4
induce,4
expedition,4
countries,4
fix,4
voyages,4
surround,4
reading,4
poets,4
six,4
theory,4
advantage,4
dignity,4
luxury,4
depressed,4
theirs,4
wrapped,4
seated,4
veins,4
march,4
encompassed,4
sympathise,4
reply,4
romantic,4
impatient,4
becoming,4
rugged,4
cultivation,4
wellknown,4
equally,4
moderate,4
informed,4
married,4
renders,4
command,4
sooner,4
confide,4
preparing,4
attributed,4
height,4
blow,4
worse,4
yours,4
finish,4
probable,4
leaving,4
especially,4
drawn,4
watched,4
traveller,4
freed,4
fact,4
accent,4
resource,4
